Time	CommunicationRound	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.15375208854675293	2	1	66.666664	27.010284	101.0	35.0	66.66666666666667	27.010286106510527	200	321
0.21125221252441406	2	2	56.5	4.5	61.0	52.0	56.5	4.5	113	434
0.3025388717651367	2	3	104.0	17.0	121.0	87.0	104.0	17.0	208	642
0.3812861442565918	2	4	74.0	9.0	83.0	65.0	74.0	9.0	148	790
0.4638199806213379	2	5	87.0	20.0	107.0	67.0	87.0	20.0	174	964
0.5506951808929443	2	6	99.5	3.5	103.0	96.0	99.5	3.5	199	1163
0.6214239597320557	2	7	48.666668	21.31249	78.0	28.0	48.666666666666664	21.31248981752771	146	1309
0.7029180526733398	2	8	97.0	7.0	104.0	90.0	97.0	7.0	194	1503
0.7800650596618652	2	9	58.666668	13.1993265	76.0	44.0	58.666666666666664	13.199326582148887	176	1679
0.07448196411132812	2	0	33.5	11.07926	49.0	23.0	33.5	11.07925990308017	134	134
0.13326001167297363	2	1	56.0	46.0	102.0	10.0	56.0	46.0	112	246
0.19404387474060059	2	2	32.0	15.588457	53.0	17.0	32.0	15.588457268119896	128	374
0.2602241039276123	2	3	64.5	1.5	66.0	63.0	64.5	1.5	129	503
0.3239939212799072	2	4	35.333332	13.960261	55.0	24.0	35.333333333333336	13.960261060914616	106	609
0.39093899726867676	2	5	61.0	6.0	67.0	55.0	61.0	6.0	122	731
0.4613041877746582	2	6	45.666668	6.342099	52.0	37.0	45.666666666666664	6.342099196813483	137	868
0.5253560543060303	2	7	62.5	2.5	65.0	60.0	62.5	2.5	125	993
0.6066508293151855	2	8	58.666668	18.116903	79.0	35.0	58.666666666666664	18.116904322268255	176	1169
0.6895220279693604	2	9	200.0	0.0	200.0	200.0	200.0	0.0	200	1369
0.07698297500610352	2	0	38.5	13.865424	62.0	27.0	38.5	13.865424623862047	154	154
0.1637098789215088	2	1	74.333336	45.55095	138.0	34.0	74.33333333333333	45.55094827650561	223	377
0.24968218803405762	2	2	101.5	60.5	162.0	41.0	101.5	60.5	203	580
0.39412593841552734	2	3	67.5	6.5	74.0	61.0	67.5	6.5	135	715
0.45395493507385254	2	4	56.0	4.0	60.0	52.0	56.0	4.0	112	827
0.5239920616149902	2	5	77.0	13.0	90.0	64.0	77.0	13.0	154	981
0.5995230674743652	2	6	68.0	21.0	89.0	47.0	68.0	21.0	136	1117
0.6593031883239746	2	7	52.5	8.5	61.0	44.0	52.5	8.5	105	1222
0.718390941619873	2	8	53.0	4.0	57.0	49.0	53.0	4.0	106	1328
0.7853529453277588	2	9	43.333332	2.4944384	46.0	40.0	43.333333333333336	2.494438257849294	130	1458
0.07367300987243652	2	0	75.0	43.0	118.0	32.0	75.0	43.0	150	150
0.16920113563537598	2	1	83.666664	51.545017	155.0	35.0	83.66666666666667	51.545018080207214	251	401
0.22674083709716797	2	2	53.5	6.5	60.0	47.0	53.5	6.5	107	508
0.2824108600616455	2	3	60.5	3.5	64.0	57.0	60.5	3.5	121	629
0.34879183769226074	2	4	76.5	8.5	85.0	68.0	76.5	8.5	153	782
0.4328269958496094	2	5	70.333336	33.008415	117.0	46.0	70.33333333333333	33.00841643513902	211	993
0.4973769187927246	2	6	46.333332	5.4365025	52.0	39.0	46.333333333333336	5.436502143433364	139	1132
0.5733420848846436	2	7	84.0	13.0	97.0	71.0	84.0	13.0	168	1300
0.6337230205535889	2	8	54.0	4.0	58.0	50.0	54.0	4.0	108	1408
0.69256591796875	2	9	59.0	11.0	70.0	48.0	59.0	11.0	118	1526
0.03277182579040527	2	0	64.5	15.5	80.0	49.0	64.5	15.5	129	129
